Age,BusinessTravel,Department,workmode,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,MaritalStatus,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,Laidoff
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Finance,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Finance,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Finance,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Finance,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Finance,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Finance,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Finance,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Finance,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Finance,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Data,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Sales,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Human Resources,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Operations,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Finance,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Finance,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Operations,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Operations,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Divorced,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Operations,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Operations,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Operations,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Operations,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Operations,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Operations,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Operations,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Operations,Remote,3,3,Male,58,1,4,Married,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Operations,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Operations,Remote,3,3,Male,58,1,4,Divorced,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,Yes,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Married,No,3,2,10,Yes
32,Non-Travel,Engineering,Remote,3,3,Male,58,1,4,Single,No,3,2,10,Yes
